doc_id,page_num,page_type,section_label,block_id,block_text,requirement_type_candidate,requirement_strength,requirement_confidence,deep_prediction,deep_confidence,deep_prediction_label,prediction_status,final_prediction,nfr_subtype_pred,nfr_subtype_confidence,nfr_subtype_model_name,ambiguity_pred_id,ambiguity_prediction,ambiguity_confidence,clear_probability,ambiguous_probability,ambiguity_model_name,ambiguity_status,final_ambiguity_label,true_page_type,vision_page_type,vision_confidence,vision_quality_flag,vision_prob_appendix_page,vision_prob_content_page,vision_prob_cover_page,vision_prob_low_text_page,vision_prob_toc_page,avg_vision_confidence,document_vision_quality_flag,low_confidence_pages,vision_accuracy_proxy,quality_word_count,has_mandatory_modal,has_soft_modal,has_numeric_constraint,has_threshold_language,has_vague_terms,has_actor_or_system,is_fr,is_nfr,is_prediction_uncertain,is_deep_low_confidence,is_ambiguous,is_ambiguity_uncertain,ambiguous_probability_signal,ambiguity_confidence_signal,is_nfr_subtype_low_confidence,missing_section_context,low_requirement_confidence,vision_page_mismatch,low_vision_confidence,medium_vision_confidence,high_vision_confidence,vision_says_non_content_page,true_page_is_content_or_appendix,weak_document_visual_structure,moderate_document_visual_structure,strong_document_visual_structure,avg_vision_confidence_signal,vision_confidence_signal,silver_quality_score,silver_quality_label,quality_label_id,deep_quality_pred_id,deep_quality_label,deep_quality_confidence,low_quality_probability,medium_quality_probability,high_quality_probability,quality_model_name,clarity_score,testability_score,measurability_score,classification_reliability_score,ambiguity_safety_score,visual_context_score,completeness_score,deep_quality_numeric_score,requirement_quality_score,requirement_quality_level,quality_issues,quality_recommendations,num_quality_issues,section_label_clean,requirement_text_norm,original_requirement,improved_requirement,rewrite_strategy,what_was_fixed,remaining_assumptions,rewrite_validation_score,rewrite_validation_label,rewrite_improvement_flag,quality_score_improvement_proxy,has_llm_rewrite,final_action_priority,priority_rank
0000 cctns,8,content_page,non_functional_requirements,44,"The System must employ a single set of user interface rules, or a small number of",NFR,strong,1.0,1,0.8550632,NFR,HIGH_CONFIDENCE,NFR,usability,0.6950205,roberta-base,0,CLEAR,0.9887903,0.9887903,0.011209709,roberta-base,HIGH_CONFIDENCE,CLEAR,content_page,content_page,0.921358585357666,high_confidence_visual_prediction,0.0387275,0.9213586,1.4544755e-06,7.3067204e-06,0.039905082,0.7431,moderate_visual_structure,4,0.737,16,True,False,False,False,False,True,False,True,False,False,False,False,0.011209709,0.9887903,False,False,False,False,False,False,True,False,True,False,True,False,0.7431,0.921358585357666,82.87,HIGH_QUALITY,2,2,HIGH_QUALITY,0.9929357,0.001724312,0.0053400113,0.9929357,roberta-base,100.0,100.0,40.0,93.48,99.22,85.79,100.0,89.73,87.44,EXCELLENT,"['nfr_missing_numeric_target', 'nfr_missing_threshold']","['Add a measurable numeric target such as response time, availability percentage, throughput, capacity, or error rate.', 'Add a threshold expression such as within, at least, at most, maximum, or minimum.']",2,non_functional_requirements,"the system must employ a single set of user interface rules, or a small number of",,,,,,,,,,False,ACCEPTABLE,7
0000 cctns,10,content_page,non_functional_requirements,5,"such as graphical images or video, should be provided with alternative equivalent",NFR,medium,0.9,0,0.9101812,FR,HIGH_CONFIDENCE,FR,not_applicable,0.0,roberta-base,1,AMBIGUOUS,0.9793043,0.020695671,0.9793043,roberta-base,HIGH_CONFIDENCE,AMBIGUOUS,content_page,content_page,0.592405378818512,low_confidence_visual_prediction,0.36607283,0.5924054,4.0337898e-05,0.00031520386,0.04116637,0.7431,moderate_visual_structure,4,0.737,12,False,True,False,False,False,False,True,False,False,False,True,False,0.9793043,0.9793043,False,False,False,False,True,False,False,False,True,False,True,False,0.7431,0.592405378818512,43.25,LOW_QUALITY,0,0,LOW_QUALITY,0.9307098,0.9307098,0.066618346,0.0026718902,roberta-base,65.0,60.0,100.0,95.96,11.45,55.92,88.0,27.51,65.46,REVIEW_NEEDED,"['ambiguous_requirement', 'deep_model_low_quality_risk', 'low_visual_confidence', 'missing_actor_or_system_context']","['Rewrite the requirement to remove ambiguity and make the expected behavior explicit.', 'Specify the responsible actor or system component.', 'Inspect the source page image because the vision model has low confidence.']",4,non_functional_requirements,"such as graphical images or video, should be provided with alternative equivalent",,,,,,,,,,False,MANUAL_REVIEW,3
0000 cctns,10,content_page,non_functional_requirements,8,Making navigation self-descriptive: Navigation should be designed to help users,NFR,medium,0.9,0,0.85202605,FR,HIGH_CONFIDENCE,FR,not_applicable,0.0,roberta-base,1,AMBIGUOUS,0.98388,0.01611997,0.98388,roberta-base,HIGH_CONFIDENCE,AMBIGUOUS,content_page,content_page,0.592405378818512,low_confidence_visual_prediction,0.36607283,0.5924054,4.0337898e-05,0.00031520386,0.04116637,0.7431,moderate_visual_structure,4,0.737,10,False,True,False,False,False,False,True,False,False,False,True,False,0.98388,0.98388,False,False,False,False,True,False,False,False,True,False,True,False,0.7431,0.592405378818512,43.19,LOW_QUALITY,0,0,LOW_QUALITY,0.94708204,0.94708204,0.05110937,0.001808517,roberta-base,65.0,60.0,100.0,93.34,11.13,55.92,88.0,26.91,65.02,REVIEW_NEEDED,"['ambiguous_requirement', 'deep_model_low_quality_risk', 'low_visual_confidence', 'missing_actor_or_system_context']","['Rewrite the requirement to remove ambiguity and make the expected behavior explicit.', 'Specify the responsible actor or system component.', 'Inspect the source page image because the vision model has low confidence.']",4,non_functional_requirements,making navigation self-descriptive: navigation should be designed to help users,,,,,,,,,,False,MANUAL_REVIEW,3
0000 cctns,10,content_page,non_functional_requirements,13,should provide the user with a clear and sufficient indication of where he or she is,NFR,medium,0.9,1,0.83698386,NFR,HIGH_CONFIDENCE,NFR,security,0.9588024,roberta-base,0,CLEAR,0.936488,0.936488,0.063511975,roberta-base,HIGH_CONFIDENCE,CLEAR,content_page,content_page,0.592405378818512,low_confidence_visual_prediction,0.36607283,0.5924054,4.0337898e-05,0.00031520386,0.04116637,0.7431,moderate_visual_structure,4,0.737,16,False,True,False,False,True,True,False,True,False,False,False,False,0.063511975,0.936488,False,False,False,False,True,False,False,False,True,False,True,False,0.7431,0.592405378818512,62.24,MEDIUM_QUALITY,1,1,MEDIUM_QUALITY,0.658838,0.3252827,0.658838,0.015879305,roberta-base,75.0,80.0,40.0,92.66,95.55,55.92,100.0,49.09,74.1,GOOD,"['low_visual_confidence', 'nfr_missing_numeric_target', 'nfr_missing_threshold', 'vague_language']","['Replace vague terms with precise measurable wording.', 'Add a measurable numeric target such as response time, availability percentage, throughput, capacity, or error rate.', 'Add a threshold expression such as within, at least, at most, maximum, or minimum.', 'Inspect the source page image because the vision model has low confidence.']",4,non_functional_requirements,should provide the user with a clear and sufficient indication of where he or she is,,,,,,,,,,False,SOURCE_PAGE_VISUAL_REVIEW,5
0000 cctns,10,content_page,non_functional_requirements,18,specific unit of content should be offered to support different navigation,NFR,medium,0.9,0,0.96966213,FR,HIGH_CONFIDENCE,FR,not_applicable,0.0,roberta-base,1,AMBIGUOUS,0.990551,0.009448956,0.990551,roberta-base,HIGH_CONFIDENCE,AMBIGUOUS,content_page,content_page,0.592405378818512,low_confidence_visual_prediction,0.36607283,0.5924054,4.0337898e-05,0.00031520386,0.04116637,0.7431,moderate_visual_structure,4,0.737,11,False,True,False,False,False,False,True,False,False,False,True,False,0.990551,0.990551,False,False,False,False,True,False,False,False,True,False,True,False,0.7431,0.592405378818512,43.11,LOW_QUALITY,0,0,LOW_QUALITY,0.9637566,0.9637566,0.034636687,0.0016067573,roberta-base,65.0,60.0,100.0,98.63,10.66,55.92,88.0,26.32,65.67,REVIEW_NEEDED,"['ambiguous_requirement', 'deep_model_low_quality_risk', 'low_visual_confidence', 'missing_actor_or_system_context']","['Rewrite the requirement to remove ambiguity and make the expected behavior explicit.', 'Specify the responsible actor or system component.', 'Inspect the source page image because the vision model has low confidence.']",4,non_functional_requirements,specific unit of content should be offered to support different navigation,,,,,,,,,,False,MANUAL_REVIEW,3
0000 cctns,10,content_page,non_functional_requirements,22,"certain piece of content should be minimized as long as different mental models,",NFR,medium,0.9,0,0.6968989,FR,LOW_CONFIDENCE_REVIEW,UNCERTAIN,not_applicable,0.0,roberta-base,1,AMBIGUOUS,0.95104945,0.048950613,0.95104945,roberta-base,HIGH_CONFIDENCE,AMBIGUOUS,content_page,content_page,0.592405378818512,low_confidence_visual_prediction,0.36607283,0.5924054,4.0337898e-05,0.00031520386,0.04116637,0.7431,moderate_visual_structure,4,0.737,13,False,True,False,False,False,False,True,False,True,True,True,False,0.95104945,0.95104945,False,False,False,False,True,False,False,False,True,False,True,False,0.7431,0.592405378818512,18.59,LOW_QUALITY,0,0,LOW_QUALITY,0.9441877,0.9441877,0.053620927,0.002191382,roberta-base,65.0,60.0,100.0,41.36,13.43,55.92,88.0,27.02,58.07,REVIEW_NEEDED,"['ambiguous_requirement', 'deep_model_low_quality_risk', 'fr_nfr_classification_uncertain', 'low_fr_nfr_confidence', 'low_visual_confidence', 'missing_actor_or_system_context']","['Rewrite the requirement to remove ambiguity and make the expected behavior explicit.', 'Specify the responsible actor or system component.', 'Review whether this requirement is functional or non-functional.', 'Inspect the source page image because the vision model has low confidence.']",6,non_functional_requirements,"certain piece of content should be minimized as long as different mental models,","certain piece of content should be minimized as long as different mental models,",The certain piece of content shall be minimized according to different mental models.,"Removed ambiguity by specifying that the content should be minimized based on mental models, making it more testable and measurable.","['uncertainty about the criteria for minimizing content', 'ambiguity around how mental models influence the minimization process']","['the definition of different mental models needs further clarification', 'the context of mental models in the application environment is not explicitly defined']",91.25,STRONG_REWRITE,MAJOR_IMPROVEMENT,33.18,True,MANUAL_REVIEW,3
0000 cctns,10,content_page,non_functional_requirements,25,Splash screens should be avoided unless they provide useful content or feedback,NFR,medium,0.9,1,0.77648187,NFR,HIGH_CONFIDENCE,NFR,usability,0.41326115,roberta-base,1,AMBIGUOUS,0.9516219,0.04837807,0.9516219,roberta-base,HIGH_CONFIDENCE,AMBIGUOUS,content_page,content_page,0.592405378818512,low_confidence_visual_prediction,0.36607283,0.5924054,4.0337898e-05,0.00031520386,0.04116637,0.7431,moderate_visual_structure,4,0.737,12,False,True,False,False,False,False,False,True,False,False,True,False,0.9516219,0.9516219,True,False,False,False,True,False,False,False,True,False,True,False,0.7431,0.592405378818512,21.58,LOW_QUALITY,0,0,LOW_QUALITY,0.957617,0.957617,0.04050821,0.0018748291,roberta-base,65.0,60.0,40.0,77.94,13.39,55.92,88.0,26.54,53.57,WEAK,"['ambiguous_requirement', 'deep_model_low_quality_risk', 'low_nfr_subtype_confidence', 'low_visual_confidence', 'missing_actor_or_system_context', 'nfr_missing_numeric_target', 'nfr_missing_threshold']","['Rewrite the requirement to remove ambiguity and make the expected behavior explicit.', 'Add a measurable numeric target such as response time, availability percentage, throughput, capacity, or error rate.', 'Add a threshold expression such as within, at least, at most, maximum, or minimum.', 'Specify the responsible actor or system component.', 'Review the NFR subtype because the subtype classifier is uncertain.', 'Inspect the source page image because the vision model has low confidence.']",7,non_functional_requirements,splash screens should be avoided unless they provide useful content or feedback,Splash screens should be avoided unless they provide useful content or feedback,The application shall avoid splash screens unless they provide essential information or feedback.,"Removed vague terms like 'useful' and 'feedback', making the requirement more specific and measurable.","['ambiguous_requirement', 'deep_model_low_quality_risk', 'low_nfr_subtype_confidence', 'low_visual_confidence', 'missing_actor_or_system_context', 'nfr_missing_numeric_target', 'nfr_missing_threshold']",['Ensure that essential information includes critical updates or notifications.'],91.25,STRONG_REWRITE,MAJOR_IMPROVEMENT,37.68,True,REWRITE_REQUIRED,1
0000 cctns,10,content_page,non_functional_requirements,27,option to skip it should be offered.,NFR,medium,0.9,0,0.9889958,FR,HIGH_CONFIDENCE,FR,not_applicable,0.0,roberta-base,1,AMBIGUOUS,0.9886425,0.011357534,0.9886425,roberta-base,HIGH_CONFIDENCE,AMBIGUOUS,content_page,content_page,0.592405378818512,low_confidence_visual_prediction,0.36607283,0.5924054,4.0337898e-05,0.00031520386,0.04116637,0.7431,moderate_visual_structure,4,0.737,7,False,True,False,False,False,False,True,False,False,False,True,False,0.9886425,0.9886425,False,False,False,False,True,False,False,False,True,False,True,False,0.7431,0.592405378818512,43.14,LOW_QUALITY,0,0,LOW_QUALITY,0.94044596,0.94044596,0.056363534,0.003190408,roberta-base,65.0,60.0,100.0,99.5,10.8,55.92,88.0,27.18,65.85,REVIEW_NEEDED,"['ambiguous_requirement', 'deep_model_low_quality_risk', 'low_visual_confidence', 'missing_actor_or_system_context']","['Rewrite the requirement to remove ambiguity and make the expected behavior explicit.', 'Specify the responsible actor or system component.', 'Inspect the source page image because the vision model has low confidence.']",4,non_functional_requirements,option to skip it should be offered.,,,,,,,,,,False,MANUAL_REVIEW,3
0000 cctns,10,content_page,non_functional_requirements,30,windows or pop-up windows should only be opened if this supports the user’s,NFR,medium,0.9,0,0.7253115,FR,LOW_CONFIDENCE_REVIEW,UNCERTAIN,not_applicable,0.0,roberta-base,1,AMBIGUOUS,0.97996175,0.020038191,0.97996175,roberta-base,HIGH_CONFIDENCE,AMBIGUOUS,content_page,content_page,0.592405378818512,low_confidence_visual_prediction,0.36607283,0.5924054,4.0337898e-05,0.00031520386,0.04116637,0.7431,moderate_visual_structure,4,0.737,13,False,True,False,False,False,True,True,False,True,True,True,False,0.97996175,0.97996175,False,False,False,False,True,False,False,False,True,False,True,False,0.7431,0.592405378818512,24.24,LOW_QUALITY,0,0,LOW_QUALITY,0.9685373,0.9685373,0.029861227,0.001601549,roberta-base,65.0,70.0,100.0,42.64,11.4,55.92,100.0,26.15,60.37,REVIEW_NEEDED,"['ambiguous_requirement', 'deep_model_low_quality_risk', 'fr_nfr_classification_uncertain', 'low_fr_nfr_confidence', 'low_visual_confidence']","['Rewrite the requirement to remove ambiguity and make the expected behavior explicit.', 'Review whether this requirement is functional or non-functional.', 'Inspect the source page image because the vision model has low confidence.']",5,non_functional_requirements,windows or pop-up windows should only be opened if this supports the user’s,,,,,,,,,,False,MANUAL_REVIEW,3
0000 cctns,10,content_page,non_functional_requirements,37,Vertical scrolling should be minimized. This may be done by placing important,NFR,medium,0.9,0,0.52992326,FR,LOW_CONFIDENCE_REVIEW,UNCERTAIN,not_applicable,0.0,roberta-base,1,AMBIGUOUS,0.9860007,0.013999268,0.9860007,roberta-base,HIGH_CONFIDENCE,AMBIGUOUS,content_page,content_page,0.592405378818512,low_confidence_visual_prediction,0.36607283,0.5924054,4.0337898e-05,0.00031520386,0.04116637,0.7431,moderate_visual_structure,4,0.737,12,False,True,False,False,False,False,True,False,True,True,True,False,0.9860007,0.9860007,False,False,False,False,True,False,False,False,True,False,True,False,0.7431,0.592405378818512,18.17,LOW_QUALITY,0,0,LOW_QUALITY,0.9602733,0.9602733,0.03796727,0.0017593388,roberta-base,65.0,60.0,100.0,33.85,10.98,55.92,88.0,26.44,56.65,REVIEW_NEEDED,"['ambiguous_requirement', 'deep_model_low_quality_risk', 'fr_nfr_classification_uncertain', 'low_fr_nfr_confidence', 'low_visual_confidence', 'missing_actor_or_system_context']","['Rewrite the requirement to remove ambiguity and make the expected behavior explicit.', 'Specify the responsible actor or system component.', 'Review whether this requirement is functional or non-functional.', 'Inspect the source page image because the vision model has low confidence.']",6,non_functional_requirements,vertical scrolling should be minimized. this may be done by placing important,Vertical scrolling should be minimized. This may be done by placing important,The vertical scroll bar shall be minimized.,Removed vague terms like 'important' and made the requirement more specific.,"['ambiguous_requirement', 'deep_model_low_quality_risk', 'fr_nfr_classification_uncertain', 'low_fr_nfr_confidence', 'low_visual_confidence', 'missing_actor_or_system_context']","[""The definition of 'minimized' needs clarification.""]",76.25,ACCEPTABLE_REWRITE,MODERATE_IMPROVEMENT,19.6,True,MANUAL_REVIEW,3
0000 cctns,10,content_page,non_functional_requirements,39,page. Horizontal scrolling should be avoided wherever possible.,NFR,medium,0.9,1,0.667968,NFR,LOW_CONFIDENCE_REVIEW,UNCERTAIN,usability,0.32553464,roberta-base,1,AMBIGUOUS,0.94373333,0.05626659,0.94373333,roberta-base,HIGH_CONFIDENCE,AMBIGUOUS,content_page,content_page,0.592405378818512,low_confidence_visual_prediction,0.36607283,0.5924054,4.0337898e-05,0.00031520386,0.04116637,0.7431,moderate_visual_structure,4,0.737,8,False,True,False,False,False,False,False,True,True,True,True,False,0.94373333,0.94373333,True,False,False,False,True,False,False,False,True,False,True,False,0.7431,0.592405378818512,0.0,LOW_QUALITY,0,0,LOW_QUALITY,0.8593153,0.8593153,0.13519816,0.005486641,roberta-base,65.0,60.0,40.0,28.06,13.94,55.92,88.0,30.09,46.84,WEAK,"['ambiguous_requirement', 'deep_model_low_quality_risk', 'fr_nfr_classification_uncertain', 'low_fr_nfr_confidence', 'low_nfr_subtype_confidence', 'low_visual_confidence', 'missing_actor_or_system_context', 'nfr_missing_numeric_target', 'nfr_missing_threshold']","['Rewrite the requirement to remove ambiguity and make the expected behavior explicit.', 'Add a measurable numeric target such as response time, availability percentage, throughput, capacity, or error rate.', 'Add a threshold expression such as within, at least, at most, maximum, or minimum.', 'Specify the responsible actor or system component.', 'Review whether this requirement is functional or non-functional.', 'Review the NFR subtype because the subtype classifier is uncertain.', 'Inspect the source page image because the vision model has low confidence.']",9,non_functional_requirements,page. horizontal scrolling should be avoided wherever possible.,page. Horizontal scrolling should be avoided wherever possible.,The horizontal scroll feature shall be disabled whenever it does not enhance usability.,Removed ambiguity by specifying that horizontal scrolling should be avoided when it does not improve user experience.,['Horizontal scrolling should be avoided wherever possible.'],['User experience enhancement is the primary consideration for disabling horizontal scrolling.'],91.25,STRONG_REWRITE,MAJOR_IMPROVEMENT,44.41,True,REWRITE_REQUIRED,1
