doc_id,page_num,image_file_name,image_path,pdf_file_name,pdf_path,xml_file_name,xml_path,has_pdf,has_xml,page_text,char_count,word_count,source_type,ocr_used,heading_candidates,page_type
2003 pnnl,64,2003 - pnnl-064.png,/kaggle/input/datasets/yomnaahelali/page-image/page_images/2003 - pnnl/2003 - pnnl-064.png,2003 - pnnl.pdf,/kaggle/input/datasets/yomnaahelali/raw-document/2003 - pnnl.pdf,,,1,0,"Automated Diagnostics 
  Version:           1.1 
Software Requirements Specification 
  Date:  8/28/2003 
Software Requirements Specification 1-1.DOC   8/29/2003 
 
 
Battelle Northwest, 2003 
Page 58  
 
1.5.1.1.1  Evaluate  Condenser
Pumps Power vs Compressor Power
If Chiller Condenser Type = Air-Cooled, then terminate this analysis.
If Chiller Condenser Type = Water-cooled, then
compare the compressor status and condenser-pumps status for the current time.
If the Compressor Status = ""On"" and the Condenser-Pumps Status = ""On,"" then Compressor
Interlock With Condenser Pumps OK/not = ""OK""
If the Compressor Status = ""Off"" and the Condenser-Pumps Status = ""Off,"" then Compressor
Interlock With Condenser Pumps OK/not = ""OK,"" unless
the Compressor Status = ""Off"" and  Last Compressor Status = ""Off,"" and current Condenser 
Pumps Status =  ""Off"" and Last Condenser Pumps Status = ""On"",  then the condenser pumps 
are cycling (turning on and off) unnecessarily and Compressor Interlock With Condenser 
Pumps OK/not = ""Not OK. Repeated frequent cycling will shorten the life of the condenser 
pumps.""
If the Compressor Status = ""On"" and the Condenser-Pumps Status = ""Off,""  then Compressor
Interlock With Condenser Pumps OK/not = ""not OK.""  The chiller cannot reject heat and this could 
result in damage to the compressor.
If the Compressor Status = ""Off"" and the Condenser-Pumps Status = ""On,"" then further evaluation is 
required
.
If Current Time - Condenser Pumps Last Time Turned On <= Condenser Pumps Max Start-
Up Time,then Compressor Interlock With Condenser Pumps OK/not = ""OK"" (for now; actually 
this corresponds to no fault detected).
If Current Time - Condenser Pumps Last Time Turned On > CondenserPumps Max Start-Up 
Time, then Compressor Interlock With Condenser Pumps OK/not = ""Not OK."" The condenser 
pumps are turning on too much in advance of the chiller and wasting energy.
 
",1900,284,pdf_text,False,['1.5.1.1.1 Evaluate Condenser'],content_page
2003 pnnl,65,2003 - pnnl-065.png,/kaggle/input/datasets/yomnaahelali/page-image/page_images/2003 - pnnl/2003 - pnnl-065.png,2003 - pnnl.pdf,/kaggle/input/datasets/yomnaahelali/raw-document/2003 - pnnl.pdf,,,1,0,"Automated Diagnostics 
  Version:           1.1 
Software Requirements Specification 
  Date:  8/28/2003 
Software Requirements Specification 1-1.DOC   8/29/2003 
 
 
Battelle Northwest, 2003 
Page 59  
 
1.5.1.1.2  Update Last Compressor and Pumps
Status
If Condenser Pumps Status = ""On"" and Last Condenser Pumps Status = ""Off"", then
set Condenser Pumps Last Time Turned On = Current Time.
Otherwise, do not change Condenser Pumps Last Time Turned On, i.e.,
set Condenser Pumps Last Time Turned On = Condenser Pumps Last Time Turned On.
Then,
Set Last Compressor Status = Compressor Status.*
Set Last Condenser-Pumps Status = Condenser-Pumps Status.*
*These actions over-write the previous statuses and should not be performed if the previous statuses are required
in subsequent processing.
 
 
",796,110,pdf_text,False,['1.5.1.1.2 Update Last Compressor and Pumps'],content_page
2003 pnnl,66,2003 - pnnl-066.png,/kaggle/input/datasets/yomnaahelali/page-image/page_images/2003 - pnnl/2003 - pnnl-066.png,2003 - pnnl.pdf,/kaggle/input/datasets/yomnaahelali/raw-document/2003 - pnnl.pdf,,,1,0,"Automated Diagnostics 
  Version:           1.1 
Software Requirements Specification 
  Date:  8/28/2003 
Software Requirements Specification 1-1.DOC   8/29/2003 
 
 
Battelle Northwest, 2003 
Page 60  
 
       
1.5.1.2.1  Evaluate Condenser
Fans Power vs Compressor Power
If Chiller Condenser Type = Water-Cooled, terminate this analysis.
If Chiller Condenser Type = Air-cooled, then
Compare the compressor status and condenser-fan status for the current time.
If the Compressor Status = ""On"" and the Condenser-Fans Status = ""On,"" then Compressor Interlock With
Condenser Fans OK/not = ""OK""
If the Compressor Status = ""Off"" and the Condenser-Fans Status = ""Off,"" then Compressor Interlock With
Condenser Fans OK/not = ""OK.""
If the Compressor Status = ""On"" and the Condenser-Fans Status = ""Off,""  then Compressor Interlock With
Condenser Fans OK/not = ""Not OK.""  The chiller cannot reject heat and this could result in damage to 
the compressor.
If the Compressor Status = ""Off"" and the Condenser-Fans Status = ""On,"" then Compressor Interlock With 
Condenser Fans OK/not = ""Not OK.""  The fans are running unnecessarily and wasting energy.
 
",1142,162,pdf_text,False,['1.5.1.2.1 Evaluate Condenser'],content_page
2003 pnnl,67,2003 - pnnl-067.png,/kaggle/input/datasets/yomnaahelali/page-image/page_images/2003 - pnnl/2003 - pnnl-067.png,2003 - pnnl.pdf,/kaggle/input/datasets/yomnaahelali/raw-document/2003 - pnnl.pdf,,,1,0,"Automated Diagnostics 
  Version:           1.1 
Software Requirements Specification 
  Date:  8/28/2003 
Software Requirements Specification 1-1.DOC   8/29/2003 
 
 
Battelle Northwest, 2003 
Page 61  
 
 
1.5.1.3  Verify Proper CHW
Pumps/ Compressor Interlock
Water-side Economizing
1.5.1.3.1
Evaluate CHW
Pumps Current (or
Power) vs.
Compressor
Current (or
Power)
Compressor
interlocked with
CHW Pumps
OK/not
Last
Compressor Status
Last CHW
 Pumps Status
CHW Pumps
 Max Start-Up Time
Note:
Applies to both air-
cooled and water-
cooled chillers.
CHW Pumps
Status
Compressor
Status
1.5.1.3.2
Update Last
Compressor
and CHW
Pumps Status
CHW Pumps Last
Time Turned On
 
",670,87,pdf_text,False,['1.5.1.3 Verify Proper CHW'],content_page
2003 pnnl,68,2003 - pnnl-068.png,/kaggle/input/datasets/yomnaahelali/page-image/page_images/2003 - pnnl/2003 - pnnl-068.png,2003 - pnnl.pdf,/kaggle/input/datasets/yomnaahelali/raw-document/2003 - pnnl.pdf,,,1,0,"Automated Diagnostics 
  Version:           1.1 
Software Requirements Specification 
  Date:  8/28/2003 
Software Requirements Specification 1-1.DOC   8/29/2003 
 
 
Battelle Northwest, 2003 
Page 62  
 
1.5.1.3.1 Evaluate Chilled Water Pumps
Power vs. Compressor Power
Compare the chiller status and chilled water pumps status for the current time.
If the Compressor Status = ""On"" and the CHW Pumps Status = ""On,"" then Compressor Interlock With
CHW Pumps OK/not = ""OK""
If the Compressor Status = ""Off"" and the CHW Pumps Status = ""Off,"" then Compressor Interlock With
CHW Pumps OK/not = ""OK,"" unless
the Compressor Status= ""Off"" and  Last Compressor Status = ""Off,"" and current CHW Pumps Status 
=  ""Off"" and Last CHW Pumps Status = ""On"",  then the condenser pumps are cycling (turning on 
and off) unnecessarily and Compressor Interlock With  CHW Pumps OK/not = ""Not OK.""
Repeated frequent cycling will shorten the life of the CHW Pumps.
If the Compressor Status = ""On"" and the CHW-Pumps Status = ""Off,""  then Compressor Interlock With
CHW Pumps OK/not = ""not OK.""  The chiller is operating without a load.  Energy is being wasted and
damage to the chiller may result.
If the Compressor Status = ""Off"" and the CHW-Pumps Status = ""On,"" then further evaluation is
required.
If Water-Side Economzing = ""Yes"", then Compressor Interlock With  Condenser Pumps OK/not = 
""OK"" (as far as we can tell).
If Water-Side Economzing = ""No"", and
If Current Time - CHW Pumps Last Time Turned On <= CHW Pumps Max Start-Up
Time, then Compressor Interlock With CHW Pumps OK/not = ""OK"" (for now; actually 
this corresponds to no fault detected).
If Current Time - CHW Pumps Last Time Turned On > CHW Pumps Max Start-Up
Time, then Compressor Interlock With CHW Pumps OK/not = ""Not OK."" The CHW 
pumps are turning on too much in advance of the chiller and wasting energy.
Note: Applies to both water-cooled and air-cooled chillers.
Ref. File:   5.3.2 CHW Pumps interlock.doc
 
",1957,315,pdf_text,False,['1.5.1.3.1 Evaluate Chilled Water Pumps'],content_page
2003 pnnl,69,2003 - pnnl-069.png,/kaggle/input/datasets/yomnaahelali/page-image/page_images/2003 - pnnl/2003 - pnnl-069.png,2003 - pnnl.pdf,/kaggle/input/datasets/yomnaahelali/raw-document/2003 - pnnl.pdf,,,1,0,"Automated Diagnostics 
  Version:           1.1 
Software Requirements Specification 
  Date:  8/28/2003 
Software Requirements Specification 1-1.DOC   8/29/2003 
 
 
Battelle Northwest, 2003 
Page 63  
 
1.5.1.3.2  Update Last Compressor and CHW Pumps
Status
If CHW Pumps Status = ""On"" and Last CHW Pumps Status = ""Off"", then
set CHW Pumps Last Time Turned On = Current Time.
Otherwise, do not change CHW Pumps Last Time Turned On, i.e.,
set CHW Pumps Last Time Turned On = CHW Pumps Last Time Turned On.
Then,
set Last Compressor Status = Compressor Status.*
and
set Last CHW Pumps Status = CHW Pumps Status.
*This overwrites the previous status and should not be performed if subsequent processing requires the previous
status.
 
 
",735,111,pdf_text,False,['1.5.1.3.2 Update Last Compressor and CHW Pumps'],content_page
2003 pnnl,70,2003 - pnnl-070.png,/kaggle/input/datasets/yomnaahelali/page-image/page_images/2003 - pnnl/2003 - pnnl-070.png,2003 - pnnl.pdf,/kaggle/input/datasets/yomnaahelali/raw-document/2003 - pnnl.pdf,,,1,0,"Automated Diagnostics 
  Version:           1.1 
Software Requirements Specification 
  Date:  8/28/2003 
Software Requirements Specification 1-1.DOC   8/29/2003 
 
 
Battelle Northwest, 2003 
Page 64  
 
    
1.5.2  Diagnose CHW Interlocks
1.5.2.1
Verify Supply
Fans/CHW
Pumps
Interlock
Supply Fans
 Status
Supply Fans/CHW
 Pumps Interlock OK/not
1.5.2.2
 Verify Supply
Fans/
Secondary
Pumps
Interlock
Supply Fans/Secondary
 CHW Pumps
Interlock OK/not
1.5.2.3
Verify
Secondary/
Primary CHW
Pumps
Interlock
Secondary CHW
Pumps Status
CHW Pumps
 Status
Secondary/Primary
 CHW Pumps
Interlock OK/not
 
",600,69,pdf_text,False,['1.5.2 Diagnose CHW Interlocks'],content_page
2003 pnnl,71,2003 - pnnl-071.png,/kaggle/input/datasets/yomnaahelali/page-image/page_images/2003 - pnnl/2003 - pnnl-071.png,2003 - pnnl.pdf,/kaggle/input/datasets/yomnaahelali/raw-document/2003 - pnnl.pdf,,,1,0,"Automated Diagnostics 
  Version:           1.1 
Software Requirements Specification 
  Date:  8/28/2003 
Software Requirements Specification 1-1.DOC   8/29/2003 
 
 
Battelle Northwest, 2003 
Page 65  
 
        
1.5.2.1  Verify Supply Fans/CHW
Pumps Interlock
Supply Fans/CHW
 Pumps Interlock OK/not
1.5.2.1.1
Evaluate Supply
Fans
 Current (or
Power)
 vs CHW Pumps
Current (or
Power)
CHW Pumps
 Status
Supply Fans
 Status
 
 
 
 
",432,49,pdf_text,False,['1.5.2.1 Verify Supply Fans/CHW'],content_page
2003 pnnl,72,2003 - pnnl-072.png,/kaggle/input/datasets/yomnaahelali/page-image/page_images/2003 - pnnl/2003 - pnnl-072.png,2003 - pnnl.pdf,/kaggle/input/datasets/yomnaahelali/raw-document/2003 - pnnl.pdf,,,1,0,"Automated Diagnostics 
  Version:           1.1 
Software Requirements Specification 
  Date:  8/28/2003 
Software Requirements Specification 1-1.DOC   8/29/2003 
 
 
Battelle Northwest, 2003 
Page 66  
 
1.5.2.1.1  Evaluate Supply Fans  Current (or Power)  vs
Primary CHW Pumps Current (or Power)
For each set of primary CHW Pumps, Compare the CHW Pumps Collective Status and Supply Fan Status for the
supply fans for each air handler served by this set of specific CHW Pumps.
If the CHW Pumps Collective Status = ""On"" and the Supply Fan Status = ""On"" for at least one of the air
handlers served by this CHW Pumps, then set the Supply Fans/CHW Pumps Interlock OK/not for this set of
CHW Pumps = ""OK.""
If the CHW Pumps Collective Status = ""Off"" and the Supply Fan Status = ""Off"" for all of the air handlers
served by this set of CHW Pumps, then set the Supply Fans/CHW Pumps Interlock OK/not for this CHW
Pumps=""OK.""
If the CHW Pumps Collective Status = ""Off"" and the Supply Fan Status = ""On"" for at least one of the air
handlers served by this set of CHW Pumps, then set the Supply Fans/CHW Pumps Interlock OK/not for this
set of CHW Pumps = ""Possible problem with supply fan control--check to see if loads in the spaces served
are being met for supply fans with Supply Fans Status = ""On"" that are part of air handlers served by
these CHW Pumps.  Occupant complaints about temperature or stuffiness may be in indicator of the
load not being met.
If the CHW Pumps Collective Status = ""On"" and the Supply Fan Status = ""Off"" for all of the air handlers
served by this set of CHW Pumps, then set the Supply Fans/CHW Pumps Interlock OK/not for this
CHW Pumps = ""Not OK.""  These CHW Pumps is operating unnecessarily and is wasting energy.
The CHW Pumps should not operate unless at least one of the supply fans in an air handler served
by these CHW Pumps is on.
Notes:  This diagnostic can be applied to current (or power) measured for each supply fan individually or to the
collective current for all supply fans served by a CHW pump together.
Equipment status is determined in Process 7.0.
Ref. File:   5.8 supply fan-CHW pump interlock.doc
 
",2140,371,pdf_text,False,['1.5.2.1.1 Evaluate Supply Fans Current (or Power) vs'],content_page
2003 pnnl,73,2003 - pnnl-073.png,/kaggle/input/datasets/yomnaahelali/page-image/page_images/2003 - pnnl/2003 - pnnl-073.png,2003 - pnnl.pdf,/kaggle/input/datasets/yomnaahelali/raw-document/2003 - pnnl.pdf,,,1,0,"Automated Diagnostics 
  Version:           1.1 
Software Requirements Specification 
  Date:  8/28/2003 
Software Requirements Specification 1-1.DOC   8/29/2003 
 
 
Battelle Northwest, 2003 
Page 67  
 
          
1.5.2.2 Verify Supply Fans/
Secondary Pumps Interlock
Supply Fans/Secondary
 CHW pumps Interlock OK/not
1.5.2.2.1
Evaluate Supply
Fans
 Current (or Power)
vs
Secondary CHW
pumps
 Current (or Power)
Secondary CHW
pumps Status
Supply Fans Status
 
 
 
 
",468,53,pdf_text,False,['1.5.2.2 Verify Supply Fans/'],content_page
2003 pnnl,74,2003 - pnnl-074.png,/kaggle/input/datasets/yomnaahelali/page-image/page_images/2003 - pnnl/2003 - pnnl-074.png,2003 - pnnl.pdf,/kaggle/input/datasets/yomnaahelali/raw-document/2003 - pnnl.pdf,,,1,0,"Automated Diagnostics 
  Version:           1.1 
Software Requirements Specification 
  Date:  8/28/2003 
Software Requirements Specification 1-1.DOC   8/29/2003 
 
 
Battelle Northwest, 2003 
Page 68  
 
1.5.2.2.1  Evaluate Supply Fans  Current (or Power) vs
Secondary CHW  pumps  Current (or Power)
For chilled-water distirbution systems with secondary CHW  pumps.
For each secondary set of CHW pumps,
compare the Secondary CHW pumps Collective Status and Supply Fans Status for the supply fans for each
air handler served by this specific secondary CHW pump.
If the Secondary CHW pumps Collective Status = ""On"" and the Supply Fans Status = ""On"" for at
least one of the air handlers served by this set of secondary CHW pumps, then set the Supply
Fans/Secondary CHW Pumps Interlock OK/not for this set of secondary CHW pumps = ""OK.""
If the Secondary CHW pumps Collective Status = ""Off"" and the Supply Fans Status = ""Off"" for all of
the air handlers served by this set of secondary CHW pumps, then set the Supply Fans/Secondary
CHW Pumps Interlock OK/not for this set of secondary CHW pumps = ""OK.""
If the Secondary CHW pumps Collective Status = ""Off"" and the Supply Fans Status = ""On"" for at
least one of the air handlers served by this set of Secondary CHW pumps, then set the Supply
Fans/Seondary CHW Pumps Interlock OK/not for this set of secondary CHW pumps = ""Possible
problem with supply fan control--check to see if loads in the spaces served are being met"" for supply
fans with Supply Fans Status = ""On"" that are part of air handlers served by this set of secondary
CHW Pumps.
If the Secondary CHW pumps Collective Status = ""On"" and the Supply Fans Status = ""Off"" for all of
the air handlers served by this set of Secondary CHW pumps, then set the Supply Fans/Secondary
CHW Pumps interlock OK/not for this set of secondary CHW pump = ""Not OK.""  This set of
secondary CHW pumps is operating unnecessarily and is wasting energy.  The set of secondary
CHW pumps should not operate unless at least one of the supply fans in an air handler served by
this  set of secondary CHW pumps is on.
Notes:  This diagnostic can be applied to current (or power) measured for each supply fan individually or to the
collective current for all supply fans served by a set of secondary CHW pump togethers.
Equipment status is determined in Process 7.0.
Ref. File:   5.10 supply fan-2ndary CHW pump interlock.doc
 
",2403,403,pdf_text,False,['1.5.2.2.1 Evaluate Supply Fans Current (or Power) vs'],content_page
2003 pnnl,75,2003 - pnnl-075.png,/kaggle/input/datasets/yomnaahelali/page-image/page_images/2003 - pnnl/2003 - pnnl-075.png,2003 - pnnl.pdf,/kaggle/input/datasets/yomnaahelali/raw-document/2003 - pnnl.pdf,,,1,0,"Automated Diagnostics 
  Version:           1.1 
Software Requirements Specification 
  Date:  8/28/2003 
Software Requirements Specification 1-1.DOC   8/29/2003 
 
 
Battelle Northwest, 2003 
Page 69  
 
1.5.2.3  Verify Secondary/Primary
CHW Pumps Interlock
Secondary/Primary
 CHW Pumps Interlock OK/not
1.5.2.3.1
Evaluate Secondary
 CHW pumps
Current
 (or Power) vs
Primary
 CHW  pumps
Current (or Power)
CHW
 pumps Status
Secondary CHW
 pumps Status
 
 
",457,52,pdf_text,False,"['1.5.2.3 Verify Secondary/Primary', 'CHW']",content_page
2003 pnnl,76,2003 - pnnl-076.png,/kaggle/input/datasets/yomnaahelali/page-image/page_images/2003 - pnnl/2003 - pnnl-076.png,2003 - pnnl.pdf,/kaggle/input/datasets/yomnaahelali/raw-document/2003 - pnnl.pdf,,,1,0,"Automated Diagnostics 
  Version:           1.1 
Software Requirements Specification 
  Date:  8/28/2003 
Software Requirements Specification 1-1.DOC   8/29/2003 
 
 
Battelle Northwest, 2003 
Page 70  
 
1.5.2.3.1  Evaluate Secondary  CHW pumps Current
 (or Power) vs Primary  CHW Pumps Current (or Power)
For each set of primary CHW pumps,
For each set of secondary CHW pumps served by the selected set of primary CHW Pumps,
Compare the primary CHW Pumps Collective Status and Secondary CHW pumps Collective Status
for each set of secondary CHW pump served by this specific set of primary CHW Pumps.
If the primary CHW pumps Collective Status = ""On"" and the Secondary CHW pump Status =
""On"" for at least one of the secondary CHW pumps served by this set of primary CHW
pumps, then set Secondary/Primary CHW Pumps Interlock OK/not for this set of primary
CHW pump = ""OK.""
If the primary CHW pumps Collective Status = ""Off"" and the Secondary CHW pump Status =
""Off"" for all of the secondary CHW pumps served by this set of primary CHW pumps, then set
Secondary/Primary CHW Pumps Interlock OK/not for this set of primary CHW pumps = ""OK.""
If the primary CHW pumps Collective Status = ""Off"" and the Secondary CHW pump Status =
""On"" for at least one of the secondary CHW pumps served by this set of primary CHW
pumps, then set Secondary/Primary CHW Pumps Interlock OK/not for this set of primary
CHW pumps = ""Not OK.""  The secondary CHW pumps that are one are wasting energy.
Secondary CHW pumps should only operate when the set of primary CHW pumps is
operating.
If the primary CHW Pumps Collective Status = ""On"" and the Secondary CHW pump Status =
""Off"" for all of the secondary CHW pumps served by this set of primary CHW pumps, then set
Secondary/Primary CHW Pumps Interlock OK/not for this set of primary CHW pumps = ""Not
OK.""  This set of primary CHW pumps is operating unnecessarily and is wasting energy.  The
set of primary CHW pump should not operate unless at least one of the secondary CHW
pumps served by this set of primary CHW pumps is on.
Notes:  This diagnostic can be applied to current (or power) measured for each secondary CHW pump individually
or to the collective current for all secondary CHW pumps served by a CHW pump together.
Equipment status is determined in Process 7.0.
Ref. File:   5.9 secondary CHWP interlock.doc
 
",2346,396,pdf_text,False,['1.5.2.3.1 Evaluate Secondary CHW pumps Current'],content_page
